trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
38921520_090223,20:14:59,20:14:59,13494,27,0,0,12990
38921527_090223,23:04:59,23:04:59,13494,27,0,0,12990
38921530_090223,00:34:59,00:34:59,13494,27,0,0,12990
38921818_090223,06:49:59,06:49:59,13494,27,0,0,12990
38921819_090223,07:09:59,07:09:59,13494,27,0,0,12990
38921820_090223,07:29:59,07:29:59,13494,27,0,0,12990
38921822_090223,07:59:59,07:59:59,13494,27,0,0,12990
38921823_090223,08:14:59,08:14:59,13494,27,0,0,12990
39197676_090223,14:01:21,14:01:21,13237,11,0,0,4699
39209644_090223,09:03:38,09:03:38,12990,13,0,0,4604
39209714_090223,23:22:38,23:22:38,12990,13,0,0,4604
39262460_090223,14:09:08,14:09:08,12990,38,0,0,12963
39262462_090223,14:39:08,14:39:08,12990,38,0,0,12963
39598500_090223,19:04:59,19:04:59,13494,27,0,0,12990
39598505_090223,20:34:59,20:34:59,13494,27,0,0,12990
39598506_090223,20:54:59,20:54:59,13494,27,0,0,12990
39769106_090223,13:34:48,13:34:48,12990,41,0,0,13829
39769106_150223,13:34:48,13:34:48,12990,41,0,0,13829
39789282_090223,21:44:59,21:44:59,13494,27,0,0,12990
39789284_090223,22:24:59,22:24:59,13494,27,0,0,12990
39789285_090223,22:44:59,22:44:59,13494,27,0,0,12990
39909980_090223,15:29:59,15:29:59,13494,27,0,0,12990
39909981_090223,15:44:59,15:44:59,13494,27,0,0,12990
39909982_090223,15:59:59,15:59:59,13494,27,0,0,12990
39909983_090223,16:14:59,16:14:59,13494,27,0,0,12990
39920507_090223,14:15:21,14:15:21,13237,11,0,0,4699
39924712_090223,21:32:48,21:32:48,12990,41,0,0,13829
39924712_150223,21:32:48,21:32:48,12990,41,0,0,13829
39924719_150223,23:02:48,23:02:48,12990,41,0,0,13829
39937186_090223,07:43:38,07:43:38,12990,13,0,0,4604
40390322_090223,16:58:06,16:58:06,12990,20,0,0,7060
40412990_090223,14:30:00,14:30:00,11069,1,0,1,0
40412990_090223,14:31:01,14:31:01,11285,2,0,0,373
40412990_090223,14:31:59,14:31:59,38854,3,0,0,696
40412990_090223,14:32:51,14:32:51,39083,4,0,0,872
40412990_090223,14:33:59,14:33:59,38855,5,0,0,1157
40412990_090223,14:34:46,14:34:46,38857,6,0,0,1413
40412990_090223,14:34:59,14:34:59,11071,7,0,0,1605
40412990_090223,14:36:41,14:36:41,11003,8,0,0,2303
40412990_090223,14:37:53,14:37:53,8983,9,0,0,2777
40412990_090223,14:38:59,14:38:59,10998,10,0,0,3135
40412990_090223,14:40:59,14:40:59,10992,11,0,0,3569
40412990_090223,14:41:26,14:41:26,10991,12,0,0,3710
40412990_090223,14:42:59,14:42:59,10996,13,0,0,4246
40412990_090223,14:43:44,14:43:44,11061,14,0,0,4421
40412990_090223,14:44:21,14:44:21,11056,15,0,0,4612
40412990_090223,14:45:43,14:45:43,11060,16,0,0,4995
40412990_090223,14:45:59,14:45:59,11055,17,0,0,5146
40412990_090223,14:46:18,14:46:18,10400,18,0,0,5340
40412990_090223,14:46:59,14:46:59,8991,19,0,0,5712
40412990_090223,14:47:56,14:47:56,8992,20,0,0,5976
40412990_090223,14:48:14,14:48:14,8993,21,0,0,6245
40412990_090223,14:49:13,14:49:13,8994,22,0,0,6695
40412990_090223,14:49:59,14:49:59,8995,23,0,0,6931
40412990_090223,14:49:59,14:49:59,8996,24,0,0,7081
40412990_090223,14:51:06,14:51:06,10944,25,0,0,7459
40412990_090223,14:52:16,14:52:16,10941,26,0,0,7738
40412990_090223,14:53:59,14:53:59,10938,27,0,0,8088
40412990_090223,14:54:46,14:54:46,10940,28,0,0,8304
40412990_090223,14:57:33,14:57:33,8998,29,0,0,9422
40412990_090223,14:57:59,14:57:59,8999,30,0,0,9720
40412990_090223,14:58:53,14:58:53,9000,31,0,0,9920
40412990_090223,14:59:59,14:59:59,9001,32,0,0,10192
40412990_090223,15:00:59,15:00:59,9002,33,0,0,10505
40412990_090223,15:01:59,15:01:59,9003,34,0,0,10764
40412990_090223,15:02:59,15:02:59,10866,35,0,0,11030
40412990_090223,15:03:34,15:03:34,9010,36,0,0,11314
40412990_090223,15:04:38,15:04:38,10865,37,0,0,11596
40412990_090223,15:05:53,15:05:53,10777,38,0,0,11906
40412990_090223,15:06:59,15:06:59,10845,39,0,0,12198
40412990_090223,15:07:59,15:07:59,41049,40,0,0,12486
40412990_090223,15:08:59,15:08:59,43699,41,0,0,12974
40412990_090223,15:09:59,15:09:59,43709,42,1,0,13348
40412990_100223,14:30:00,14:30:00,11069,1,0,1,0
40412990_100223,14:31:01,14:31:01,11285,2,0,0,373
40412990_100223,14:31:59,14:31:59,38854,3,0,0,696
40412990_100223,14:32:51,14:32:51,39083,4,0,0,872
40412990_100223,14:33:59,14:33:59,38855,5,0,0,1157
40412990_100223,14:34:46,14:34:46,38857,6,0,0,1413
40412990_100223,14:34:59,14:34:59,11071,7,0,0,1605
40412990_100223,14:36:41,14:36:41,11003,8,0,0,2303
40412990_100223,14:37:53,14:37:53,8983,9,0,0,2777
40412990_100223,14:38:59,14:38:59,10998,10,0,0,3135
40412990_100223,14:40:59,14:40:59,10992,11,0,0,3569
40412990_100223,14:41:26,14:41:26,10991,12,0,0,3710
40412990_100223,14:42:59,14:42:59,10996,13,0,0,4246
40412990_100223,14:43:44,14:43:44,11061,14,0,0,4421
40412990_100223,14:44:21,14:44:21,11056,15,0,0,4612
40412990_100223,14:45:43,14:45:43,11060,16,0,0,4995
40412990_100223,14:45:59,14:45:59,11055,17,0,0,5146
40412990_100223,14:46:18,14:46:18,10400,18,0,0,5340
40412990_100223,14:46:59,14:46:59,8991,19,0,0,5712
40412990_100223,14:47:56,14:47:56,8992,20,0,0,5976
40412990_100223,14:48:14,14:48:14,8993,21,0,0,6245
40412990_100223,14:49:13,14:49:13,8994,22,0,0,6695
40412990_100223,14:49:59,14:49:59,8995,23,0,0,6931
40412990_100223,14:49:59,14:49:59,8996,24,0,0,7081
40412990_100223,14:51:06,14:51:06,10944,25,0,0,7459
40412990_100223,14:52:16,14:52:16,10941,26,0,0,7738
40412990_100223,14:53:59,14:53:59,10938,27,0,0,8088
40412990_100223,14:54:46,14:54:46,10940,28,0,0,8304
40412990_100223,14:57:33,14:57:33,8998,29,0,0,9422
40412990_100223,14:57:59,14:57:59,8999,30,0,0,9720
40412990_100223,14:58:53,14:58:53,9000,31,0,0,9920
40412990_100223,14:59:59,14:59:59,9001,32,0,0,10192
40412990_100223,15:00:59,15:00:59,9002,33,0,0,10505
40412990_100223,15:01:59,15:01:59,9003,34,0,0,10764
40412990_100223,15:02:59,15:02:59,10866,35,0,0,11030
40412990_100223,15:03:34,15:03:34,9010,36,0,0,11314
40412990_100223,15:04:38,15:04:38,10865,37,0,0,11596
40412990_100223,15:05:53,15:05:53,10777,38,0,0,11906
40412990_100223,15:06:59,15:06:59,10845,39,0,0,12198
40412990_100223,15:07:59,15:07:59,41049,40,0,0,12486
40412990_100223,15:08:59,15:08:59,43699,41,0,0,12974
40412990_100223,15:09:59,15:09:59,43709,42,1,0,13348
40504612_090223,18:44:59,18:44:59,13494,27,0,0,12990
40511511_090223,15:58:48,15:58:48,12990,41,0,0,13829
40511511_150223,15:58:48,15:58:48,12990,41,0,0,13829
4059674_090223,06:59:06,06:59:06,12990,20,0,0,7060
4059727_090223,20:34:06,20:34:06,12990,20,0,0,7060
4059728_090223,21:04:06,21:04:06,12990,20,0,0,7060
4068121_090223,17:32:48,17:32:48,12990,41,0,0,13829
4068121_150223,17:32:48,17:32:48,12990,41,0,0,13829
4079921_090223,06:33:04,06:33:04,12990,46,0,0,17187
4079926_090223,07:31:04,07:31:04,12990,46,0,0,17187
4079927_090223,07:39:04,07:39:04,12990,46,0,0,17187
4079928_090223,07:47:04,07:47:04,12990,46,0,0,17187
4079929_090223,07:55:04,07:55:04,12990,46,0,0,17187
4079940_090223,09:38:04,09:38:04,12990,46,0,0,17187
4079941_090223,09:53:04,09:53:04,12990,46,0,0,17187
4079942_090223,10:08:04,10:08:04,12990,46,0,0,17187
4079943_090223,10:23:04,10:23:04,12990,46,0,0,17187
4079944_090223,10:38:04,10:38:04,12990,46,0,0,17187
4079945_090223,10:53:04,10:53:04,12990,46,0,0,17187
4079946_090223,11:08:04,11:08:04,12990,46,0,0,17187
4079947_090223,11:23:04,11:23:04,12990,46,0,0,17187
4079948_090223,11:38:04,11:38:04,12990,46,0,0,17187
4079949_090223,11:53:04,11:53:04,12990,46,0,0,17187
4079950_090223,12:08:04,12:08:04,12990,46,0,0,17187
4079951_090223,12:23:04,12:23:04,12990,46,0,0,17187
4079952_090223,12:38:04,12:38:04,12990,46,0,0,17187
4079953_090223,12:53:04,12:53:04,12990,46,0,0,17187
4079954_090223,13:08:04,13:08:04,12990,46,0,0,17187
4079956_090223,13:38:04,13:38:04,12990,46,0,0,17187
4079982_090223,18:53:04,18:53:04,12990,46,0,0,17187
4079987_090223,19:58:04,19:58:04,12990,46,0,0,17187
4080317_090223,07:13:04,07:13:04,12990,46,0,0,17187
4080319_090223,07:53:04,07:53:04,12990,46,0,0,17187
4080325_090223,09:28:04,09:28:04,12990,46,0,0,17187
4080327_090223,10:03:04,10:03:04,12990,46,0,0,17187
40808995_090223,12:23:10,12:23:10,13237,12,0,0,5135
4083262_090223,05:44:08,05:44:08,12990,38,0,0,12963
4083271_090223,07:10:08,07:10:08,12990,38,0,0,12963
4083276_090223,07:39:08,07:39:08,12990,38,0,0,12963
4083281_090223,08:09:08,08:09:08,12990,38,0,0,12963
4083287_090223,08:54:08,08:54:08,12990,38,0,0,12963
4083291_090223,09:34:08,09:34:08,12990,38,0,0,12963
4083294_090223,10:04:08,10:04:08,12990,38,0,0,12963
4083297_090223,10:34:08,10:34:08,12990,38,0,0,12963
4083312_090223,13:59:08,13:59:08,12990,38,0,0,12963
4083314_090223,14:29:08,14:29:08,12990,38,0,0,12963
4083339_090223,20:04:08,20:04:08,12990,38,0,0,12963
4083700_090223,06:39:08,06:39:08,12990,38,0,0,12963
4083708_090223,08:16:08,08:16:08,12990,38,0,0,12963
4083720_090223,10:44:08,10:44:08,12990,38,0,0,12963
4083728_090223,12:44:08,12:44:08,12990,38,0,0,12963
4083729_090223,12:59:08,12:59:08,12990,38,0,0,12963
4083730_090223,13:14:08,13:14:08,12990,38,0,0,12963
4083734_090223,14:14:08,14:14:08,12990,38,0,0,12963
4083745_090223,21:14:08,21:14:08,12990,38,0,0,12963
4083747_090223,22:14:08,22:14:08,12990,38,0,0,12963
4083749_090223,23:14:08,23:14:08,12990,38,0,0,12963
4083750_090223,23:44:08,23:44:08,12990,38,0,0,12963
4083751_090223,24:14:08,24:14:08,12990,38,0,0,12963
4083752_090223,00:44:08,00:44:08,12990,38,0,0,12963
40846034_090223,07:24:59,07:24:59,13494,27,0,0,12990
40846036_090223,07:54:59,07:54:59,13494,27,0,0,12990
40846041_090223,09:14:59,09:14:59,13494,27,0,0,12990
40846047_090223,10:59:59,10:59:59,13494,27,0,0,12990
40846055_090223,13:14:59,13:14:59,13494,27,0,0,12990
40846061_090223,15:14:59,15:14:59,13494,27,0,0,12990
40846078_090223,22:09:59,22:09:59,13494,27,0,0,12990
40847725_090223,16:00:59,16:00:59,12990,14,0,0,5601
40847725_150223,16:00:59,16:00:59,12990,14,0,0,5601
40848265_090223,11:15:59,11:15:59,13237,28,0,0,13290
40848265_150223,11:15:59,11:15:59,13237,28,0,0,13290
40848757_090223,11:14:38,11:14:38,12990,13,0,0,4604
40848772_090223,14:32:38,14:32:38,12990,13,0,0,4604
4089518_090223,08:57:21,08:57:21,13237,11,0,0,4699
4089524_090223,11:07:21,11:07:21,13237,11,0,0,4699
4089532_090223,13:47:21,13:47:21,13237,11,0,0,4699
4089537_090223,15:27:21,15:27:21,13237,11,0,0,4699
4089540_090223,16:27:21,16:27:21,13237,11,0,0,4699
4089541_090223,16:47:21,16:47:21,13237,11,0,0,4699
4089542_090223,17:07:21,17:07:21,13237,11,0,0,4699
4089735_090223,09:37:21,09:37:21,13237,11,0,0,4699
41132595_090223,14:59:59,14:59:59,13494,27,0,0,12990
41147524_090223,06:07:21,06:07:21,13237,11,0,0,4699
41160646_150223,08:45:59,08:45:59,13237,28,0,0,13290
41160652_090223,09:27:59,09:27:59,13237,28,0,0,13290
41160652_150223,09:27:59,09:27:59,13237,28,0,0,13290
41160764_150223,21:16:59,21:16:59,13237,28,0,0,13290
41176093_090223,20:40:48,20:40:48,12990,41,0,0,13829
41176093_150223,20:40:48,20:40:48,12990,41,0,0,13829
41176102_090223,23:06:48,23:06:48,12990,41,0,0,13829
41176102_150223,23:06:48,23:06:48,12990,41,0,0,13829
41177382_090223,05:58:08,05:58:08,12990,38,0,0,12963
41177383_090223,06:11:08,06:11:08,12990,38,0,0,12963
41355628_090223,13:48:59,13:48:59,12990,46,0,0,36862
41422180_090223,12:43:10,12:43:10,13237,12,0,0,5135
41462193_090223,09:48:38,09:48:38,12990,13,0,0,4604
41462209_090223,14:02:38,14:02:38,12990,13,0,0,4604
41464781_090223,07:44:59,07:44:59,13494,27,0,0,12990
41464784_090223,08:29:59,08:29:59,13494,27,0,0,12990
41464785_090223,08:44:59,08:44:59,13494,27,0,0,12990
41464788_090223,09:44:59,09:44:59,13494,27,0,0,12990
41464792_090223,10:44:59,10:44:59,13494,27,0,0,12990
41464794_090223,11:14:59,11:14:59,13494,27,0,0,12990
41732805_090223,11:15:48,11:15:48,12990,41,0,0,13829
41732805_150223,11:15:48,11:15:48,12990,41,0,0,13829
41732808_090223,11:33:48,11:33:48,12990,41,0,0,13829
41732808_150223,11:33:48,11:33:48,12990,41,0,0,13829
41732809_090223,11:42:48,11:42:48,12990,41,0,0,13829
41732809_150223,11:42:48,11:42:48,12990,41,0,0,13829
41732810_090223,11:51:48,11:51:48,12990,41,0,0,13829
41732810_150223,11:51:48,11:51:48,12990,41,0,0,13829
41732813_090223,12:18:48,12:18:48,12990,41,0,0,13829
41732813_150223,12:18:48,12:18:48,12990,41,0,0,13829
41759732_090223,07:04:59,07:04:59,13494,27,0,0,12990
41759770_090223,16:29:59,16:29:59,13494,27,0,0,12990
41759771_090223,16:44:59,16:44:59,13494,27,0,0,12990
41759782_090223,19:49:59,19:49:59,13494,27,0,0,12990
41776699_090223,08:59:59,08:59:59,13494,27,0,0,12990
41776701_090223,09:29:59,09:29:59,13494,27,0,0,12990
41776718_090223,13:54:59,13:54:59,13494,27,0,0,12990
41778057_090223,13:58:04,13:58:04,12990,46,0,0,17187
41778491_090223,08:44:59,08:44:59,13237,7,0,0,3377
41819912_090223,11:24:48,11:24:48,12990,41,0,0,13829
41819912_150223,11:24:48,11:24:48,12990,41,0,0,13829
4197219_090223,07:05:40,07:05:40,13320,29,0,0,12990
4197220_090223,07:25:40,07:25:40,13320,29,0,0,12990
4197223_090223,08:23:40,08:23:40,13320,29,0,0,12990
4197224_090223,08:47:40,08:47:40,13320,29,0,0,12990
4197225_090223,09:11:40,09:11:40,13320,29,0,0,12990
4197229_090223,12:59:40,12:59:40,13320,29,0,0,12990
4216483_090223,12:10:59,12:10:59,13237,6,0,1,3377
4216488_090223,12:30:59,12:30:59,13237,6,0,1,3377
4216608_090223,20:30:59,20:30:59,13237,6,0,1,3377
42439641_090223,22:23:10,22:23:10,13237,12,0,0,5135
4250342_090223,07:51:59,07:51:59,13237,7,0,0,3377
4250407_090223,14:57:59,14:57:59,13237,7,0,0,3377
4250407_150223,14:57:59,14:57:59,13237,7,0,0,3377
4259055_090223,21:39:06,21:39:06,12990,20,0,0,7060
4259056_090223,22:19:06,22:19:06,12990,20,0,0,7060
42599193_090223,06:44:59,06:44:59,13494,27,0,0,12990
42606535_090223,07:28:10,07:28:10,13237,12,0,0,5135
4268146_090223,07:23:04,07:23:04,12990,46,0,0,17187
42688696_090223,12:44:59,12:44:59,13494,27,0,0,12990
42688697_090223,12:59:59,12:59:59,13494,27,0,0,12990
42688703_090223,14:44:59,14:44:59,13494,27,0,0,12990
4270444_090223,18:14:08,18:14:08,12990,38,0,0,12963
42806595_090223,12:45:50,12:45:50,41662,32,0,1,12990
43183390_090223,18:52:59,18:52:59,12990,14,0,0,5601
43183390_150223,18:52:59,18:52:59,12990,14,0,0,5601
4319345_090223,11:40:59,11:40:59,13237,6,0,1,3377
4319483_090223,09:10:48,09:10:48,13237,6,0,1,3377
43194918_150223,08:16:59,08:16:59,13237,28,0,0,13290
43194928_090223,09:15:59,09:15:59,13237,28,0,0,13290
43194928_150223,09:15:59,09:15:59,13237,28,0,0,13290
43195029_090223,19:04:59,19:04:59,13237,28,0,0,13290
43231420_090223,08:25:06,08:25:06,5684,16,0,0,12990
43231425_090223,09:10:06,09:10:06,5684,16,0,0,12990
43231430_090223,10:10:06,10:10:06,5684,16,0,0,12990
43231435_090223,11:55:06,11:55:06,5684,16,0,0,12990
43231440_090223,13:55:06,13:55:06,5684,16,0,0,12990
43231445_090223,15:55:06,15:55:06,5684,16,0,0,12990
43255655_090223,23:46:59,23:46:59,12990,9,0,1,4422
4330654_090223,23:19:59,23:19:59,12990,14,0,0,5601
4330654_150223,23:19:59,23:19:59,12990,14,0,0,5601
4330655_090223,23:49:59,23:49:59,12990,14,0,0,5601
4330655_150223,23:49:59,23:49:59,12990,14,0,0,5601
4330656_090223,00:19:59,00:19:59,12990,14,0,0,5601
4330656_150223,00:19:59,00:19:59,12990,14,0,0,5601
4333608_090223,08:28:08,08:28:08,12990,38,0,0,12963
4362217_090223,20:52:48,20:52:48,12990,41,0,0,13829
4362217_150223,20:52:48,20:52:48,12990,41,0,0,13829
4370754_090223,06:29:06,06:29:06,12990,20,0,0,7060
4370791_090223,14:34:06,14:34:06,12990,20,0,0,7060
4370793_090223,15:04:06,15:04:06,12990,20,0,0,7060
44170813_090223,22:41:00,22:41:00,13237,6,0,1,3379
44171361_090223,08:50:59,08:50:59,13237,6,0,1,3377
44171362_090223,10:10:59,10:10:59,13237,6,0,1,3377
44171363_090223,11:10:59,11:10:59,13237,6,0,1,3377
44171366_090223,13:10:59,13:10:59,13237,6,0,1,3377
44171369_090223,15:10:59,15:10:59,13237,6,0,1,3377
44171451_090223,11:40:59,11:40:59,13237,6,0,1,3377
44171452_090223,12:30:59,12:30:59,13237,6,0,1,3377
44171453_090223,13:46:59,13:46:59,13237,6,0,1,3377
44171454_090223,14:46:59,14:46:59,13237,6,0,1,3377
44228827_090223,10:12:06,10:12:06,12990,20,0,0,7060
44228880_090223,23:44:06,23:44:06,12990,20,0,0,7060
44232870_090223,11:29:59,11:29:59,13494,27,0,0,12990
44232871_090223,11:44:59,11:44:59,13494,27,0,0,12990
44232894_090223,17:04:59,17:04:59,13494,27,0,0,12990
44232896_090223,17:39:59,17:39:59,13494,27,0,0,12990
44232916_090223,23:24:59,23:24:59,13494,27,0,0,12990
44232917_090223,23:44:59,23:44:59,13494,27,0,0,12990
44232918_090223,24:09:59,24:09:59,13494,27,0,0,12990
4519409_090223,09:36:48,09:36:48,12990,41,0,0,13829
4519409_150223,09:36:48,09:36:48,12990,41,0,0,13829
4519475_090223,19:30:48,19:30:48,12990,41,0,0,13829
4519475_150223,19:30:48,19:30:48,12990,41,0,0,13829
4519481_090223,20:42:48,20:42:48,12990,41,0,0,13829
4519481_150223,20:42:48,20:42:48,12990,41,0,0,13829
4519483_090223,21:12:48,21:12:48,12990,41,0,0,13829
4519483_150223,21:12:48,21:12:48,12990,41,0,0,13829
4526910_150223,08:29:59,08:29:59,13237,7,0,0,3377
4532323_090223,19:39:59,19:39:59,12990,14,0,0,5601
4532323_150223,19:39:59,19:39:59,12990,14,0,0,5601
4535846_090223,15:43:04,15:43:04,12990,46,0,0,17187
4535862_090223,19:13:04,19:13:04,12990,46,0,0,17187
4537424_090223,06:54:08,06:54:08,12990,38,0,0,12963
4537485_090223,18:49:08,18:49:08,12990,38,0,0,12963
4537492_090223,21:24:08,21:24:08,12990,38,0,0,12963
4537494_090223,22:44:08,22:44:08,12990,38,0,0,12963
4537496_090223,24:09:08,24:09:08,12990,38,0,0,12963
4548657_090223,08:36:59,08:36:59,12990,11,0,1,4422
4548662_090223,08:51:59,08:51:59,12990,11,0,1,4422
4548667_090223,09:06:59,09:06:59,12990,11,0,1,4422
4548677_090223,10:16:59,10:16:59,12990,11,0,1,4422
4548692_090223,15:31:59,15:31:59,12990,11,0,1,4422
4548697_090223,15:46:59,15:46:59,12990,11,0,1,4422
4548702_090223,16:01:59,16:01:59,12990,11,0,1,4422
4548707_090223,16:16:59,16:16:59,12990,11,0,1,4422
4548727_090223,17:31:59,17:31:59,12990,11,0,1,4422
4548732_090223,17:46:59,17:46:59,12990,11,0,1,4422
4548737_090223,18:01:59,18:01:59,12990,11,0,1,4422
4548742_090223,18:16:59,18:16:59,12990,11,0,1,4422
4548747_090223,18:36:59,18:36:59,12990,11,0,1,4422
4548752_090223,18:56:59,18:56:59,12990,11,0,1,4422
4548792_090223,08:21:59,08:21:59,12990,11,0,1,4422
45551535_090223,06:19:59,06:19:59,13494,27,0,0,12990
45551552_090223,11:59:59,11:59:59,13494,27,0,0,12990
45551568_090223,17:19:59,17:19:59,13494,27,0,0,12990
45568994_090223,10:09:38,10:09:38,12990,13,0,0,4604
45569001_090223,11:33:38,11:33:38,12990,13,0,0,4604
45569002_090223,11:45:38,11:45:38,12990,13,0,0,4604
45569006_090223,12:33:38,12:33:38,12990,13,0,0,4604
45571067_090223,05:51:59,05:51:59,13237,28,0,0,13290
45571067_150223,05:51:59,05:51:59,13237,28,0,0,13290
45574760_090223,05:31:59,05:31:59,13237,28,0,0,13290
45574760_150223,05:31:59,05:31:59,13237,28,0,0,13290
45989408_090223,10:24:59,10:24:59,13494,27,0,0,12990
45989424_090223,14:14:59,14:14:59,13494,27,0,0,12990
45989425_090223,14:29:59,14:29:59,13494,27,0,0,12990
45989445_090223,19:29:59,19:29:59,13494,27,0,0,12990
46007564_090223,13:28:04,13:28:04,12990,46,0,0,17187
46016150_150223,19:06:59,19:06:59,13237,28,0,0,13290
46016164_090223,20:16:59,20:16:59,13237,28,0,0,13290
46016164_150223,20:16:59,20:16:59,13237,28,0,0,13290
46016168_090223,20:36:59,20:36:59,13237,28,0,0,13290
46016168_150223,20:36:59,20:36:59,13237,28,0,0,13290
46017624_090223,10:28:10,10:28:10,13237,12,0,0,5135
46017629_090223,11:43:10,11:43:10,13237,12,0,0,5135
4627314_090223,20:44:08,20:44:08,12990,38,0,0,12963
4635403_090223,11:45:59,11:45:59,13237,7,0,0,3377
4635403_150223,11:45:59,11:45:59,13237,7,0,0,3377
4635423_090223,14:09:59,14:09:59,13237,7,0,0,3377
4635423_150223,14:09:59,14:09:59,13237,7,0,0,3377
4635425_090223,14:21:59,14:21:59,13237,7,0,0,3377
4635425_150223,14:21:59,14:21:59,13237,7,0,0,3377
464048_090223,06:44:06,06:44:06,12990,20,0,0,7060
464050_090223,07:29:06,07:29:06,12990,20,0,0,7060
464055_090223,09:09:06,09:09:06,12990,20,0,0,7060
464060_090223,10:49:06,10:49:06,12990,20,0,0,7060
464071_090223,13:19:06,13:19:06,12990,20,0,0,7060
464077_090223,14:19:06,14:19:06,12990,20,0,0,7060
464080_090223,14:49:06,14:49:06,12990,20,0,0,7060
464083_090223,15:19:06,15:19:06,12990,20,0,0,7060
464084_090223,15:31:06,15:31:06,12990,20,0,0,7060
464085_090223,15:43:06,15:43:06,12990,20,0,0,7060
464091_090223,17:09:06,17:09:06,12990,20,0,0,7060
464101_090223,19:54:06,19:54:06,12990,20,0,0,7060
464103_090223,20:49:06,20:49:06,12990,20,0,0,7060
464104_090223,21:19:06,21:19:06,12990,20,0,0,7060
464337_090223,06:19:06,06:19:06,12990,20,0,0,7060
464338_090223,06:49:06,06:49:06,12990,20,0,0,7060
464341_090223,07:59:06,07:59:06,12990,20,0,0,7060
464345_090223,09:19:06,09:19:06,12990,20,0,0,7060
464348_090223,10:19:06,10:19:06,12990,20,0,0,7060
464351_090223,11:19:06,11:19:06,12990,20,0,0,7060
464362_090223,13:54:06,13:54:06,12990,20,0,0,7060
46459182_090223,22:39:06,22:39:06,12990,20,0,0,7060
46459183_090223,22:59:06,22:59:06,12990,20,0,0,7060
46468256_090223,21:19:59,21:19:59,13494,27,0,0,12990
46553905_090223,06:35:15,06:35:15,12990,6,0,0,1611
46553905_090223,06:36:38,06:36:38,13237,7,0,0,2061
46632221_090223,19:59:59,19:59:59,12990,14,0,0,5601
46632221_150223,19:59:59,19:59:59,12990,14,0,0,5601
46832419_090223,15:50:48,15:50:48,12990,41,0,0,13829
46832419_150223,15:50:48,15:50:48,12990,41,0,0,13829
46851694_090223,06:49:59,06:49:59,13237,28,0,0,13290
46851694_150223,06:49:59,06:49:59,13237,28,0,0,13290
46851695_090223,06:57:59,06:57:59,13237,28,0,0,13290
46851695_150223,06:57:59,06:57:59,13237,28,0,0,13290
46851698_090223,07:19:59,07:19:59,13237,28,0,0,13290
46851698_150223,07:19:59,07:19:59,13237,28,0,0,13290
46851700_090223,07:31:59,07:31:59,13237,28,0,0,13290
46851700_150223,07:31:59,07:31:59,13237,28,0,0,13290
46851702_090223,07:43:59,07:43:59,13237,28,0,0,13290
46851702_150223,07:43:59,07:43:59,13237,28,0,0,13290
46851704_090223,07:55:59,07:55:59,13237,28,0,0,13290
46851704_150223,07:55:59,07:55:59,13237,28,0,0,13290
46851708_150223,08:19:59,08:19:59,13237,28,0,0,13290
46851722_090223,10:09:59,10:09:59,13237,28,0,0,13290
46851722_150223,10:09:59,10:09:59,13237,28,0,0,13290
46851735_090223,11:35:59,11:35:59,13237,28,0,0,13290
46851735_150223,11:35:59,11:35:59,13237,28,0,0,13290
46851739_090223,11:59:59,11:59:59,13237,28,0,0,13290
46851739_150223,11:59:59,11:59:59,13237,28,0,0,13290
46851743_090223,12:23:59,12:23:59,13237,28,0,0,13290
46851743_150223,12:23:59,12:23:59,13237,28,0,0,13290
46851747_090223,12:47:59,12:47:59,13237,28,0,0,13290
46851747_150223,12:47:59,12:47:59,13237,28,0,0,13290
46851749_090223,12:59:59,12:59:59,13237,28,0,0,13290
46851749_150223,12:59:59,12:59:59,13237,28,0,0,13290
46851753_090223,13:23:59,13:23:59,13237,28,0,0,13290
46851753_150223,13:23:59,13:23:59,13237,28,0,0,13290
46851755_090223,13:35:59,13:35:59,13237,28,0,0,13290
46851755_150223,13:35:59,13:35:59,13237,28,0,0,13290
47042830_090223,16:33:06,16:33:06,12990,20,0,0,7060
472710_090223,05:32:48,05:32:48,12990,41,0,0,13829
472710_150223,05:32:48,05:32:48,12990,41,0,0,13829
472711_090223,05:47:48,05:47:48,12990,41,0,0,13829
472711_150223,05:47:48,05:47:48,12990,41,0,0,13829
472712_090223,06:02:48,06:02:48,12990,41,0,0,13829
472712_150223,06:02:48,06:02:48,12990,41,0,0,13829
472723_090223,07:32:48,07:32:48,12990,41,0,0,13829
472723_150223,07:32:48,07:32:48,12990,41,0,0,13829
472728_090223,08:07:48,08:07:48,12990,41,0,0,13829
472728_150223,08:07:48,08:07:48,12990,41,0,0,13829
472734_090223,08:56:48,08:56:48,12990,41,0,0,13829
472734_150223,08:56:48,08:56:48,12990,41,0,0,13829
472735_090223,09:04:48,09:04:48,12990,41,0,0,13829
472735_150223,09:04:48,09:04:48,12990,41,0,0,13829
472736_090223,09:12:48,09:12:48,12990,41,0,0,13829
472736_150223,09:12:48,09:12:48,12990,41,0,0,13829
472737_090223,09:20:48,09:20:48,12990,41,0,0,13829
472737_150223,09:20:48,09:20:48,12990,41,0,0,13829
472753_090223,11:31:48,11:31:48,12990,41,0,0,13829
472753_150223,11:31:48,11:31:48,12990,41,0,0,13829
